a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
6.1,9.1,65.5,-10,33,-44.06002981,-6.712193346,-7.65891078,2,Done,tetracene_A1=-10_A2=33_a=6.1_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.7,71,-7,33,-52.01815179,-7.303595165,-9.352740365,2,Done,tetracene_A1=-7_A2=33_a=6.1_b=8.7_theta=71.0_cx=0_cy=0_cz=0.log
6.1,8.8,65.5,-11,33,-38.2214584,-6.640986021,-6.234871589,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9,68.5,-9,33,-48.89543362,-8.179161123,-8.134277843,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.0_theta=68.5_cx=0_cy=0_cz=0.log
6,9,65,-12,33,-35.50440536,-6.930058542,-5.411072068,2,Done,tetracene_A1=-12_A2=33_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6.1,9.1,66,-10,33,-44.70252977,-6.81604374,-7.767610572,2,Done,tetracene_A1=-10_A2=33_a=6.1_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6,8.4,70.5,-7,33,-52.16825971,-7.496233205,-9.293948326,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log
6,8.7,69,-8,33,-50.95273519,-7.739329324,-8.868519136,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log
6.1,8.9,64.5,-11,33,-37.42531889,-6.419234027,-6.146712709,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
5.7,9.1,68.5,-9,33,-49.11661834,-8.179161123,-8.189574024,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.1_theta=68.5_cx=0_cy=0_cz=0.log
6,9,65.5,-12,33,-36.84055864,-7.042780046,-5.688749636,2,Done,tetracene_A1=-12_A2=33_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6.1,9.1,66.5,-10,33,-45.29889017,-6.916230732,-7.866607177,2,Done,tetracene_A1=-10_A2=33_a=6.1_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6,8.4,71,-7,33,-52.25212517,-7.362502039,-9.381780273,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.4_theta=71.0_cx=0_cy=0_cz=0.log
6,8.7,69.5,-8,33,-51.28502684,-7.741988711,-8.950262354,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.7_theta=69.5_cx=0_cy=0_cz=0.log
6.1,8.9,65,-11,33,-38.59317022,-6.531107765,-6.382738673,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
6,9,66,-12,33,-38.10487206,-7.152573589,-5.949931221,2,Done,tetracene_A1=-12_A2=33_a=6.0_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.2,68.5,-9,33,-49.13416352,-8.179161123,-8.193960319,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.2_theta=68.5_cx=0_cy=0_cz=0.log
5.8,9,66,-10,33,-43.99046154,-8.124530103,-6.935350334,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6,8.4,71.5,-7,33,-52.20553381,-7.186019872,-9.458373516,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.4_theta=71.5_cx=0_cy=0_cz=0.log
6,8.8,69.5,-8,33,-51.26754692,-7.741988711,-8.945892374,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.8_theta=69.5_cx=0_cy=0_cz=0.log
6.1,8.8,66,-12,33,-35.23911923,-6.680800275,-5.46937967,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.9,65.5,-11,33,-39.70165911,-6.640986021,-6.604921766,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9,66.5,-10,33,-44.93342835,-8.192342598,-7.137185788,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
6,8.5,71.5,-7,33,-52.33460508,-7.186019872,-9.490641335,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.5_theta=71.5_cx=0_cy=0_cz=0.log
5.8,9,67.5,-9,33,-48.71254708,-8.262046409,-8.047113566,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=67.5_cx=0_cy=0_cz=0.log
6,8.9,69.5,-8,33,-51.0567889,-7.741988711,-8.89320287,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.9_theta=69.5_cx=0_cy=0_cz=0.log
6.1,8.9,66,-12,33,-37.11646349,-6.680800275,-5.938715734,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9,67,-10,33,-45.7924544,-8.248144553,-7.324041323,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.0_theta=67.0_cx=0_cy=0_cz=0.log
6,8.8,66,-11,33,-38.70600907,-7.218996777,-6.067003879,1,Done,tetracene_A1=-11_A2=33_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6,8.6,71.5,-7,33,-52.21421604,-7.186019872,-9.460544073,2,Done,tetracene_A1=-7_A2=33_a=6.0_b=8.6_theta=71.5_cx=0_cy=0_cz=0.log
5.8,9,68,-9,33,-49.17937185,-8.260573015,-8.164556455,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=68.0_cx=0_cy=0_cz=0.log
6.1,9,65,-12,33,-36.28652378,-6.458301545,-5.842480173,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.7,70,-8,33,-50.60337528,-7.647310003,-8.827188818,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.7_theta=70.0_cx=0_cy=0_cz=0.log
5.8,9.1,66,-10,33,-44.97667132,-8.124530103,-7.181902778,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.4,70.5,-7,33,-52.2827577,-7.359323073,-9.391027888,2,Done,tetracene_A1=-7_A2=33_a=6.1_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log
6,8.9,66,-11,33,-40.330768,-7.218996777,-6.473193612,1,Done,tetracene_A1=-11_A2=33_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9,68.5,-9,33,-49.5490656,-8.234536371,-8.269998216,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=68.5_cx=0_cy=0_cz=0.log
6.1,9,65.5,-12,33,-37.47520593,-6.570526688,-6.08353814,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.1,66.5,-10,33,-45.78476615,-8.192342598,-7.350020237,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.8,70,-8,33,-50.77557657,-7.647310003,-8.870239141,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.8_theta=70.0_cx=0_cy=0_cz=0.log
6.1,8.4,71,-7,33,-52.44774765,-7.303595165,-9.460139329,2,Done,tetracene_A1=-7_A2=33_a=6.1_b=8.4_theta=71.0_cx=0_cy=0_cz=0.log
6,9,65,-11,33,-39.45907378,-7.003590164,-6.362973363,1,Done,tetracene_A1=-11_A2=33_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6.1,9,66,-12,33,-38.60146339,-6.680800275,-6.309965711,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.1,68.5,-9,33,-49.62303899,-8.234536371,-8.288491563,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.1_theta=68.5_cx=0_cy=0_cz=0.log
5.8,9.1,67,-10,33,-46.51452765,-8.248144553,-7.504559635,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.4,71.5,-7,33,-52.50959001,-7.216323584,-9.519235711,2,Done,tetracene_A1=-7_A2=33_a=6.1_b=8.4_theta=71.5_cx=0_cy=0_cz=0.log
5.8,8.9,70,-8,33,-50.72320459,-7.647310003,-8.857146145,1,Done,tetracene_A1=-8_A2=33_a=5.8_b=8.9_theta=70.0_cx=0_cy=0_cz=0.log
6.2,8.8,65,-12,33,-33.49027647,-5.990802829,-5.377167703,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
6,9,65.5,-11,33,-40.55612441,-7.113064304,-6.582498951,1,Done,tetracene_A1=-11_A2=33_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.2,66,-10,33,-45.67709296,-8.124530103,-7.357008189,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.2_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.2,68.5,-9,33,-49.51486631,-8.234536371,-8.261448392,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.2_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.5,71.5,-7,33,-52.51063419,-7.216323584,-9.519496755,2,Done,tetracene_A1=-7_A2=33_a=6.1_b=8.5_theta=71.5_cx=0_cy=0_cz=0.log
5.9,8.7,70,-8,33,-51.40406799,-7.82411973,-8.938957134,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.7_theta=70.0_cx=0_cy=0_cz=0.log
6.2,8.8,65.5,-12,33,-34.8425806,-6.100113816,-5.660588242,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6,9,66,-11,33,-41.58925437,-7.218996777,-6.787815203,1,Done,tetracene_A1=-11_A2=33_a=6.0_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.2,66.5,-10,33,-46.36505978,-8.192342598,-7.495093647,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.2_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.6,71.5,-7,33,-52.28271754,-7.216323584,-9.462517592,2,Done,tetracene_A1=-7_A2=33_a=6.1_b=8.6_theta=71.5_cx=0_cy=0_cz=0.log
5.9,9,67.5,-9,33,-48.74384226,-7.982593616,-8.194663758,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.0_theta=67.5_cx=0_cy=0_cz=0.log
6.2,8.8,66,-12,33,-36.13100672,-6.208036751,-5.928733305,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,70,-8,33,-51.43315183,-7.82411973,-8.946228092,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.8_theta=70.0_cx=0_cy=0_cz=0.log
5.8,9.2,67,-10,33,-46.97993173,-8.248144553,-7.620910657,2,Done,tetracene_A1=-10_A2=33_a=5.8_b=9.2_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.8,66,-11,33,-39.41559738,-6.748396907,-6.47970089,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.2,8.4,70.5,-7,33,-51.94935662,-7.060199096,-9.457239606,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.4_theta=70.5_cx=0_cy=0_cz=0.log
5.9,9,68,-9,33,-49.21434173,-8.02460541,-8.291282727,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.0_theta=68.0_cx=0_cy=0_cz=0.log
6.2,8.9,65,-12,33,-35.36723669,-5.990802829,-5.846407758,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.9,70,-8,33,-51.25912574,-7.82411973,-8.902721569,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.9_theta=70.0_cx=0_cy=0_cz=0.log
5.9,9,67,-10,33,-46.01366924,-7.896145328,-7.555344647,2,Done,tetracene_A1=-10_A2=33_a=5.9_b=9.0_theta=67.0_cx=0_cy=0_cz=0.log
6.2,8.4,71,-7,33,-52.14885585,-7.054739132,-9.509844396,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.4_theta=71.0_cx=0_cy=0_cz=0.log
6.1,8.9,66,-11,33,-40.75037139,-6.748396907,-6.813394393,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.2,8.9,65.5,-12,33,-36.56099666,-6.100113816,-6.090192256,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.9,9,68.5,-9,33,-49.60977845,-8.050483922,-8.377202652,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.0_theta=68.5_cx=0_cy=0_cz=0.log
5.9,9.1,67,-10,33,-46.53905576,-7.896145328,-7.686691275,2,Done,tetracene_A1=-10_A2=33_a=5.9_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
6,8.7,70,-8,33,-51.52960765,-7.72150553,-9.021649147,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.7_theta=70.0_cx=0_cy=0_cz=0.log
6.2,8.4,71.5,-7,33,-52.26856217,-7.027247919,-9.553516582,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.4_theta=71.5_cx=0_cy=0_cz=0.log
6.2,8.9,66,-12,33,-37.69560251,-6.208036751,-6.319882251,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.1,9,65,-11,33,-39.86460337,-6.531107765,-6.700596961,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.9,9.2,66,-10,33,-45.61825762,-7.729315519,-7.539906646,2,Done,tetracene_A1=-10_A2=33_a=5.9_b=9.2_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.1,68.5,-9,33,-49.55117655,-8.050483922,-8.362552176,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.1_theta=68.5_cx=0_cy=0_cz=0.log
6.2,8.5,70.5,-7,33,-51.98407549,-7.060199096,-9.465919324,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.5_theta=70.5_cx=0_cy=0_cz=0.log
6,8.8,70,-8,33,-51.43032803,-7.72150553,-8.996829243,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.8_theta=70.0_cx=0_cy=0_cz=0.log
6.2,9,65,-12,33,-36.86040929,-5.990802829,-6.219700907,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6.1,9,65.5,-11,33,-40.83770823,-6.640986021,-6.888934047,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.9,9.2,66.5,-10,33,-46.25624955,-7.816682482,-7.655721147,2,Done,tetracene_A1=-10_A2=33_a=5.9_b=9.2_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9.2,68.5,-9,33,-49.32999182,-8.050483922,-8.307255994,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.2_theta=68.5_cx=0_cy=0_cz=0.log
6.2,8.5,71,-7,33,-52.1076184,-7.054739132,-9.499535035,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.5_theta=71.0_cx=0_cy=0_cz=0.log
6.2,9,65.5,-12,33,-37.91097147,-6.100113816,-6.427685959,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6,8.9,70,-8,33,-51.14765235,-7.72150553,-8.926160322,1,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.9_theta=70.0_cx=0_cy=0_cz=0.log
6.1,9,66,-11,33,-41.75566249,-6.748396907,-7.064717168,1,Done,tetracene_A1=-11_A2=33_a=6.1_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.2,67,-10,33,-46.83475102,-7.896145328,-7.760615091,2,Done,tetracene_A1=-10_A2=33_a=5.9_b=9.2_theta=67.0_cx=0_cy=0_cz=0.log
6.2,8.5,71.5,-7,33,-52.15495525,-7.027247919,-9.525114852,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.5_theta=71.5_cx=0_cy=0_cz=0.log
5.7,9,69,-9,33,-49.04894264,-8.027673934,-8.248398694,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.0_theta=69.0_cx=0_cy=0_cz=0.log
6.2,9,66,-12,33,-38.9070457,-6.208036751,-6.62274305,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,69.5,-8,33,-50.84627687,-7.913730668,-8.754703882,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
6,9,67,-10,33,-45.94227618,-7.471922213,-7.749607938,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=9.0_theta=67.0_cx=0_cy=0_cz=0.log
6.2,8.8,65,-11,33,-37.73291425,-6.06079404,-6.402831543,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
6.2,8.6,70.5,-7,33,-51.7893993,-7.060199096,-9.417250276,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log
6.1,8.9,66.5,-12,33,-38.33055227,-6.788626574,-6.18832478,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.7,9.1,69,-9,33,-49.16769766,-8.027673934,-8.278087447,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.1_theta=69.0_cx=0_cy=0_cz=0.log
6,9.1,67,-10,33,-46.29003971,-7.471922213,-7.836548821,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.6,70,-8,33,-51.13110114,-7.82411973,-8.870715421,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log
6.2,8.6,71,-7,33,-51.84676751,-7.054739132,-9.434322313,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.6_theta=71.0_cx=0_cy=0_cz=0.log
6.2,8.8,65.5,-11,33,-38.84283135,-6.168329174,-6.626543251,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6.1,9,66.5,-12,33,-39.66524596,-6.788626574,-6.521998202,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.7,9.2,69,-9,33,-49.09460278,-8.027673934,-8.259813728,1,Done,tetracene_A1=-9_A2=33_a=5.7_b=9.2_theta=69.0_cx=0_cy=0_cz=0.log
6,9.2,66,-10,33,-45.3292968,-7.2841662,-7.690241099,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=9.2_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,70.5,-8,33,-51.28877684,-7.69578013,-8.974304144,1,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log
6.2,8.6,71.5,-7,33,-51.83130316,-7.027247919,-9.44420183,2,Done,tetracene_A1=-7_A2=33_a=6.2_b=8.6_theta=71.5_cx=0_cy=0_cz=0.log
6.1,9.1,65.5,-12,33,-38.75839611,-6.570526688,-6.404335685,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6.2,8.8,66,-11,33,-39.89667164,-6.274087199,-6.837124311,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6,9.2,66.5,-10,33,-45.90576764,-7.380729949,-7.786076936,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=9.2_theta=66.5_cx=0_cy=0_cz=0.log
5.8,9,69,-9,33,-49.81469812,-8.179727137,-8.363810961,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.0_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.6,64,-13,33,-1.600283532,-7.546297208,3.373077721,2,Done,tetracene_A1=-13_A2=33_a=5.8_b=8.6_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,-13,33,-14.90863107,-7.207790703,-0.123262417,1,Done,tetracene_A1=-13_A2=33_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.9,8.7,70.5,-8,33,-51.46253185,-7.69578013,-9.017742897,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.7_theta=70.5_cx=0_cy=0_cz=0.log
6.2,8.9,65,-11,33,-39.06760167,-6.060794667,-6.736503083,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
6,9.2,67,-10,33,-46.43264261,-7.471922213,-7.872199546,2,Done,tetracene_A1=-10_A2=33_a=6.0_b=9.2_theta=67.0_cx=0_cy=0_cz=0.log
6.1,9.1,66,-12,33,-39.74494224,-6.680800275,-6.595835421,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,70.5,-8,33,-51.40429641,-7.69578013,-9.003184037,2,Done,tetracene_A1=-8_A2=33_a=5.9_b=8.8_theta=70.5_cx=0_cy=0_cz=0.log
5.8,9.1,69,-9,33,-49.79715043,-8.179727137,-8.359424038,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.1_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.6,64.5,-13,33,-5.034020762,-7.660023355,2.571506487,1,Done,tetracene_A1=-13_A2=33_a=5.8_b=8.6_theta=64.5_cx=0_cy=0_cz=0.log
5.7,9.1,66.5,-10,33,-45.34498706,-8.458485904,-7.107003812,2,Done,tetracene_A1=-10_A2=33_a=5.7_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6.2,8.9,65.5,-11,33,-40.04424192,-6.168329174,-6.926895892,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
6.1,9.1,66.5,-12,33,-40.6743222,-6.788626574,-6.774267262,2,Done,tetracene_A1=-12_A2=33_a=6.1_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
6,8.6,69.5,-8,33,-51.06974322,-7.741988711,-8.896441449,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.6_theta=69.5_cx=0_cy=0_cz=0.log
5.8,9.2,69,-9,33,-49.60799381,-8.179727137,-8.312134885,1,Done,tetracene_A1=-9_A2=33_a=5.8_b=9.2_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.6,65,-13,33,-8.336274567,-7.770012053,1.800937385,1,Done,tetracene_A1=-13_A2=33_a=5.8_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
5.7,9.1,67,-10,33,-46.0980593,-8.472598604,-7.288215523,2,Done,tetracene_A1=-10_A2=33_a=5.7_b=9.1_theta=67.0_cx=0_cy=0_cz=0.log
6.2,8.9,66,-11,33,-40.9689532,-6.274087199,-7.105194701,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.2,8.9,66.5,-12,33,-38.770994,-6.314218973,-6.535639014,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
6,8.6,70,-8,33,-51.40722061,-7.72150553,-8.991052386,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.6_theta=70.0_cx=0_cy=0_cz=0.log
5.9,9,69,-9,33,-49.9256444,-8.057309976,-8.452756111,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.0_theta=69.0_cx=0_cy=0_cz=0.log
5.7,9.1,67.5,-10,33,-46.74922643,-8.465416125,-7.454598544,2,Done,tetracene_A1=-10_A2=33_a=5.7_b=9.1_theta=67.5_cx=0_cy=0_cz=0.log
5.8,8.7,64,-13,33,-8.235935718,-7.546297208,1.714164674,1,Done,tetracene_A1=-13_A2=33_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
6.2,9,66.5,-12,33,-39.84874243,-6.314218973,-6.805076121,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
6.2,9,65,-11,33,-40.08023463,-6.060794667,-6.989661325,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6,8.6,70.5,-8,33,-51.64594047,-7.673816025,-9.074577105,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.6_theta=70.5_cx=0_cy=0_cz=0.log
5.7,9.2,66.5,-10,33,-46.12638259,-8.458485904,-7.302352695,2,Done,tetracene_A1=-10_A2=33_a=5.7_b=9.2_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9.1,69,-9,33,-49.78543105,-8.057309976,-8.417702774,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.1_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,-13,33,-11.32078492,-7.660023355,0.999815448,1,Done,tetracene_A1=-13_A2=33_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
6.2,9.1,65.5,-12,33,-38.94046187,-6.100113816,-6.685058558,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6,8.7,70.5,-8,33,-51.67969047,-7.673816025,-9.083014604,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.7_theta=70.5_cx=0_cy=0_cz=0.log
6.2,9,65.5,-11,33,-40.93691505,-6.168329174,-7.150064176,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9.2,67,-10,33,-46.75066217,-8.472598604,-7.45136624,2,Done,tetracene_A1=-10_A2=33_a=5.7_b=9.2_theta=67.0_cx=0_cy=0_cz=0.log
6.2,9.1,66,-12,33,-39.81257526,-6.208036751,-6.84912544,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.2,69,-9,33,-49.49204754,-8.057309976,-8.344356896,1,Done,tetracene_A1=-9_A2=33_a=5.9_b=9.2_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.7,65,-13,33,-14.28112609,-7.770012053,0.314724503,1,Done,tetracene_A1=-13_A2=33_a=5.8_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
6,8.8,70.5,-8,33,-51.50259962,-7.673816025,-9.038741891,2,Done,tetracene_A1=-8_A2=33_a=6.0_b=8.8_theta=70.5_cx=0_cy=0_cz=0.log
6.2,9,66,-11,33,-41.74574281,-6.274087199,-7.299392103,1,Done,tetracene_A1=-11_A2=33_a=6.2_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.2,67.5,-10,33,-47.27889507,-8.465416125,-7.587015704,2,Done,tetracene_A1=-10_A2=33_a=5.7_b=9.2_theta=67.5_cx=0_cy=0_cz=0.log
6.2,9.1,66.5,-12,33,-40.63503003,-6.314218973,-7.001648021,2,Done,tetracene_A1=-12_A2=33_a=6.2_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
